Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Shipping Profile Id,Product Sales Channel 1,Product Collection Id,Product Type Id,Product Tag 1,Product Discountable,Product External Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price ZAR,Variant Option 1 Name,Variant Option 1 Value,Product Image 1 Url,Product Image 2 Url,Product Image 3 Url,Product Image 4 Url,Product Image 5 Url
blackberry-ice,Blackberry Ice,,"<p>The&nbsp;<strong>NASTY BAR D9Ki</strong>&nbsp;is a rechargeable Nicotine Salt Disposable Device featuring our latest e-liquid formulation that delivers smooth, bold flavour and satisfaction until the very last drop.</p><p>&nbsp;</p><p>It is a revamped version of our global best-seller DX8.5i device, with enhanced performance and increased liquid capacity to deliver up to 9,000 puffs of consistent flavour and satisfaction.</p>",published,https://static.wixstatic.com/media/98377e_8ed473accf7d4196ba8a415b6010bb45~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Dk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_8ed473accf7d4196ba8a415b6010bb45~mv2.webp,,,,
aloe-grape,Aloe Grape,,"<p>The&nbsp;<strong>NASTY BAR D9Ki</strong>&nbsp;is a rechargeable Nicotine Salt Disposable Device featuring our latest e-liquid formulation that delivers smooth, bold flavour and satisfaction until the very last drop.</p><p>&nbsp;</p><p>It is a revamped version of our global best-seller DX8.5i device, with enhanced performance and increased liquid capacity to deliver up to 9,000 puffs of consistent flavour and satisfaction.</p>",published,https://static.wixstatic.com/media/98377e_dd9b700859a747739c0f835e3dbfb76b~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Dk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_dd9b700859a747739c0f835e3dbfb76b~mv2.webp,,,,
berry-grape,Berry Grape,,"<p>The&nbsp;<strong>NASTY BAR D9Ki</strong>&nbsp;is a rechargeable Nicotine Salt Disposable Device featuring our latest e-liquid formulation that delivers smooth, bold flavour and satisfaction until the very last drop.</p><p>&nbsp;</p><p>It is a revamped version of our global best-seller DX8.5i device, with enhanced performance and increased liquid capacity to deliver up to 9,000 puffs of consistent flavour and satisfaction.</p>",published,https://static.wixstatic.com/media/98377e_8ff71c398f9b433092431df2916fe214~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Dk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_8ff71c398f9b433092431df2916fe214~mv2.webp,,,,
blackcurrant,Blackcurrant,,"<p>The&nbsp;<strong>NASTY BAR D9Ki</strong>&nbsp;is a rechargeable Nicotine Salt Disposable Device featuring our latest e-liquid formulation that delivers smooth, bold flavour and satisfaction until the very last drop.</p><p>&nbsp;</p><p>It is a revamped version of our global best-seller DX8.5i device, with enhanced performance and increased liquid capacity to deliver up to 9,000 puffs of consistent flavour and satisfaction.</p>",published,https://static.wixstatic.com/media/98377e_a24eae6ecac3417785915914ad17c6df~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Dk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_a24eae6ecac3417785915914ad17c6df~mv2.webp,,,,
cherry-peach-lemon,Cherry Peach Lemon,,"<p>The&nbsp;<strong>NASTY BAR D9Ki</strong>&nbsp;is a rechargeable Nicotine Salt Disposable Device featuring our latest e-liquid formulation that delivers smooth, bold flavour and satisfaction until the very last drop.</p><p>&nbsp;</p><p>It is a revamped version of our global best-seller DX8.5i device, with enhanced performance and increased liquid capacity to deliver up to 9,000 puffs of consistent flavour and satisfaction.</p>",published,https://static.wixstatic.com/media/98377e_ef1ab1a612d64bebbdae5b268cbff999~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Dk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_ef1ab1a612d64bebbdae5b268cbff999~mv2.webp,,,,
blue-raspberry-lemonade,Blue Raspberry Lemonade,,"<p>The&nbsp;<strong>NASTY BAR D9Ki</strong>&nbsp;is a rechargeable Nicotine Salt Disposable Device featuring our latest e-liquid formulation that delivers smooth, bold flavour and satisfaction until the very last drop.</p><p>&nbsp;</p><p>It is a revamped version of our global best-seller DX8.5i device, with enhanced performance and increased liquid capacity to deliver up to 9,000 puffs of consistent flavour and satisfaction.</p>",published,https://static.wixstatic.com/media/98377e_3069a39928dc4f85acee4c649df34056~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Dk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_3069a39928dc4f85acee4c649df34056~mv2.webp,,,,
gummy-bear,Gummy Bear,,"<p>The&nbsp;<strong>NASTY BAR D9Ki</strong>&nbsp;is a rechargeable Nicotine Salt Disposable Device featuring our latest e-liquid formulation that delivers smooth, bold flavour and satisfaction until the very last drop.</p><p>&nbsp;</p><p>It is a revamped version of our global best-seller DX8.5i device, with enhanced performance and increased liquid capacity to deliver up to 9,000 puffs of consistent flavour and satisfaction.</p>",published,https://static.wixstatic.com/media/98377e_e6c3687cd3304a888ad73b2fb56f05ad~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Dk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_e6c3687cd3304a888ad73b2fb56f05ad~mv2.webp,,,,
fizzy-cherry,Fizzy Cherry,,"<p>The&nbsp;<strong>NASTY BAR D9Ki</strong>&nbsp;is a rechargeable Nicotine Salt Disposable Device featuring our latest e-liquid formulation that delivers smooth, bold flavour and satisfaction until the very last drop.</p><p>&nbsp;</p><p>It is a revamped version of our global best-seller DX8.5i device, with enhanced performance and increased liquid capacity to deliver up to 9,000 puffs of consistent flavour and satisfaction.</p>",published,https://static.wixstatic.com/media/98377e_c0f8c966c09842eda84eddf1d2ac60a7~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Dk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_c0f8c966c09842eda84eddf1d2ac60a7~mv2.webp,,,,
honeydew,Honeydew,,"<p>The&nbsp;<strong>NASTY BAR D9Ki</strong>&nbsp;is a rechargeable Nicotine Salt Disposable Device featuring our latest e-liquid formulation that delivers smooth, bold flavour and satisfaction until the very last drop.</p><p>&nbsp;</p><p>It is a revamped version of our global best-seller DX8.5i device, with enhanced performance and increased liquid capacity to deliver up to 9,000 puffs of consistent flavour and satisfaction.</p>",published,https://static.wixstatic.com/media/98377e_d7ebf8c3107d4e1aa6fe1bfc174cd4f6~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Dk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_d7ebf8c3107d4e1aa6fe1bfc174cd4f6~mv2.webp,,,,
kiwi-passion-fruit-guava,Kiwi Passion Fruit Guava,,"<p>The&nbsp;<strong>NASTY BAR D9Ki</strong>&nbsp;is a rechargeable Nicotine Salt Disposable Device featuring our latest e-liquid formulation that delivers smooth, bold flavour and satisfaction until the very last drop.</p><p>&nbsp;</p><p>It is a revamped version of our global best-seller DX8.5i device, with enhanced performance and increased liquid capacity to deliver up to 9,000 puffs of consistent flavour and satisfaction.</p>",published,https://static.wixstatic.com/media/98377e_2c0d4fc4f16b4e53826cb0f60ea7dd76~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Dk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_2c0d4fc4f16b4e53826cb0f60ea7dd76~mv2.webp,,,,
mineral-water-peach,Mineral Water Peach,,"<p>The&nbsp;<strong>NASTY BAR D9Ki</strong>&nbsp;is a rechargeable Nicotine Salt Disposable Device featuring our latest e-liquid formulation that delivers smooth, bold flavour and satisfaction until the very last drop.</p><p>&nbsp;</p><p>It is a revamped version of our global best-seller DX8.5i device, with enhanced performance and increased liquid capacity to deliver up to 9,000 puffs of consistent flavour and satisfaction.</p>",published,https://static.wixstatic.com/media/98377e_8db4e9bdc2a2452590701c1256871e39~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Dk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_8db4e9bdc2a2452590701c1256871e39~mv2.webp,,,,
mango,Mango,,"<p>The&nbsp;<strong>NASTY BAR D9Ki</strong>&nbsp;is a rechargeable Nicotine Salt Disposable Device featuring our latest e-liquid formulation that delivers smooth, bold flavour and satisfaction until the very last drop.</p><p>&nbsp;</p><p>It is a revamped version of our global best-seller DX8.5i device, with enhanced performance and increased liquid capacity to deliver up to 9,000 puffs of consistent flavour and satisfaction.</p>",published,https://static.wixstatic.com/media/98377e_817d6309b43a4561b0f883b0407b32f4~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Dk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_817d6309b43a4561b0f883b0407b32f4~mv2.webp,,,,
passion-fruit,Passion Fruit,,"<p>The&nbsp;<strong>NASTY BAR D9Ki</strong>&nbsp;is a rechargeable Nicotine Salt Disposable Device featuring our latest e-liquid formulation that delivers smooth, bold flavour and satisfaction until the very last drop.</p><p>&nbsp;</p><p>It is a revamped version of our global best-seller DX8.5i device, with enhanced performance and increased liquid capacity to deliver up to 9,000 puffs of consistent flavour and satisfaction.</p>",published,https://static.wixstatic.com/media/98377e_f87b211e247b42cdb21b9004648712b4~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Dk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_f87b211e247b42cdb21b9004648712b4~mv2.webp,,,,
peach-ice,Peach Ice,,"<p>The&nbsp;<strong>NASTY BAR D9Ki</strong>&nbsp;is a rechargeable Nicotine Salt Disposable Device featuring our latest e-liquid formulation that delivers smooth, bold flavour and satisfaction until the very last drop.</p><p>&nbsp;</p><p>It is a revamped version of our global best-seller DX8.5i device, with enhanced performance and increased liquid capacity to deliver up to 9,000 puffs of consistent flavour and satisfaction.</p>",published,https://static.wixstatic.com/media/98377e_a55eb37ce49d44dc9ff529ad7d287aec~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Dk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_a55eb37ce49d44dc9ff529ad7d287aec~mv2.webp,,,,
peach-raspberry,Peach Raspberry,,"<p>The&nbsp;<strong>NASTY BAR D9Ki</strong>&nbsp;is a rechargeable Nicotine Salt Disposable Device featuring our latest e-liquid formulation that delivers smooth, bold flavour and satisfaction until the very last drop.</p><p>&nbsp;</p><p>It is a revamped version of our global best-seller DX8.5i device, with enhanced performance and increased liquid capacity to deliver up to 9,000 puffs of consistent flavour and satisfaction.</p>",published,https://static.wixstatic.com/media/98377e_7b0d79d0846543cfb21da3891b385738~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Dk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_7b0d79d0846543cfb21da3891b385738~mv2.webp,,,,
red-energy,Red Energy,,"<p>The&nbsp;<strong>NASTY BAR D9Ki</strong>&nbsp;is a rechargeable Nicotine Salt Disposable Device featuring our latest e-liquid formulation that delivers smooth, bold flavour and satisfaction until the very last drop.</p><p>&nbsp;</p><p>It is a revamped version of our global best-seller DX8.5i device, with enhanced performance and increased liquid capacity to deliver up to 9,000 puffs of consistent flavour and satisfaction.</p>",published,https://static.wixstatic.com/media/98377e_ccfe863bb1874749849f9d4255090539~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Dk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_ccfe863bb1874749849f9d4255090539~mv2.webp,,,,
strawberry-ice,Strawberry Ice,,"<p>The&nbsp;<strong>NASTY BAR D9Ki</strong>&nbsp;is a rechargeable Nicotine Salt Disposable Device featuring our latest e-liquid formulation that delivers smooth, bold flavour and satisfaction until the very last drop.</p><p>&nbsp;</p><p>It is a revamped version of our global best-seller DX8.5i device, with enhanced performance and increased liquid capacity to deliver up to 9,000 puffs of consistent flavour and satisfaction.</p>",published,https://static.wixstatic.com/media/98377e_48bd8207f0ce4ad4a5b3a7bbe97cca63~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Dk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_48bd8207f0ce4ad4a5b3a7bbe97cca63~mv2.webp,,,,
strawberry-mint-lemonade,Strawberry Mint Lemonade,,"<p>The&nbsp;<strong>NASTY BAR D9Ki</strong>&nbsp;is a rechargeable Nicotine Salt Disposable Device featuring our latest e-liquid formulation that delivers smooth, bold flavour and satisfaction until the very last drop.</p><p>&nbsp;</p><p>It is a revamped version of our global best-seller DX8.5i device, with enhanced performance and increased liquid capacity to deliver up to 9,000 puffs of consistent flavour and satisfaction.</p>",published,https://static.wixstatic.com/media/98377e_60b1baff729642a9b6197547931e14e7~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Dk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_60b1baff729642a9b6197547931e14e7~mv2.webp,,,,
strawberry-peach,Strawberry Peach,,"<p>The&nbsp;<strong>NASTY BAR D9Ki</strong>&nbsp;is a rechargeable Nicotine Salt Disposable Device featuring our latest e-liquid formulation that delivers smooth, bold flavour and satisfaction until the very last drop.</p><p>&nbsp;</p><p>It is a revamped version of our global best-seller DX8.5i device, with enhanced performance and increased liquid capacity to deliver up to 9,000 puffs of consistent flavour and satisfaction.</p>",published,https://static.wixstatic.com/media/98377e_8212b7f40cf2445c889221150638d20e~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Dk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_8212b7f40cf2445c889221150638d20e~mv2.webp,,,,
tropical-cherry,Tropical Cherry,,"<p>The&nbsp;<strong>NASTY BAR D9Ki</strong>&nbsp;is a rechargeable Nicotine Salt Disposable Device featuring our latest e-liquid formulation that delivers smooth, bold flavour and satisfaction until the very last drop.</p><p>&nbsp;</p><p>It is a revamped version of our global best-seller DX8.5i device, with enhanced performance and increased liquid capacity to deliver up to 9,000 puffs of consistent flavour and satisfaction.</p>",published,https://static.wixstatic.com/media/98377e_83bd6f59e308411f9f6dd21911859ccd~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Dk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_83bd6f59e308411f9f6dd21911859ccd~mv2.webp,,,,
watermelon-ice,Watermelon Ice,,"<p>The&nbsp;<strong>NASTY BAR D9Ki</strong>&nbsp;is a rechargeable Nicotine Salt Disposable Device featuring our latest e-liquid formulation that delivers smooth, bold flavour and satisfaction until the very last drop.</p><p>&nbsp;</p><p>It is a revamped version of our global best-seller DX8.5i device, with enhanced performance and increased liquid capacity to deliver up to 9,000 puffs of consistent flavour and satisfaction.</p>",published,https://static.wixstatic.com/media/98377e_f3b7823ef2bf4ccfbf95350afd691192~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Dk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_f3b7823ef2bf4ccfbf95350afd691192~mv2.webp,,,,
